date,equity_$
2019-06-06,520528.24
2019-06-07,521877.5
2019-06-10,523309.3
2019-06-11,524011.5
2019-06-12,523140.49
2019-06-13,523829.18
2019-06-14,521956.83
2019-06-17,522131.59
2019-06-18,524844.52
2019-06-19,525009.31
2019-06-20,525073.95
2019-06-21,524760.4
2019-06-24,524766.19
2019-06-25,522859.64
2019-06-26,524443.1
2019-06-27,525462.82
2019-06-28,525354.66
2019-07-01,527250.99
2019-07-02,527195.86
2019-07-03,527578.46
2019-07-05,527404.06
2019-07-08,527113.62
2019-07-09,527629.61
2019-07-10,528350.14
2019-07-11,528513.76
2019-07-12,528626.14
2019-07-15,528670.94
2019-07-16,528667.39
2019-07-17,528677.37
2019-07-18,528687.79
2019-07-19,528431.98
2019-07-22,529362.86
2019-07-23,530204.21
2019-07-24,530730.09
2019-07-25,530275.45
2019-07-26,530459.18
2019-07-29,530745.22
2019-07-30,530468.36
2019-07-31,529584.36
2019-08-01,528684.03
2019-08-02,527375.51
2019-08-05,518479.34
2019-08-06,522910.3
2019-08-07,525038.12
2019-08-08,528648.51
2019-08-09,526287.0
2019-08-12,522625.47
2019-08-13,528887.62
2019-08-14,524055.18
2019-08-15,522521.79
2019-08-16,531176.43
2019-08-19,533131.78
2019-08-20,532890.17
2019-08-21,533653.87
2019-08-22,533628.02
2019-08-23,530927.62
2019-08-26,531795.88
2019-08-27,531704.3
2019-08-28,532166.65
2019-08-29,534122.31
2019-08-30,534207.18
2019-09-03,532990.1
2019-09-04,534874.18
2019-09-05,536105.43
2019-09-06,536176.14
2019-09-09,536318.45
2019-09-10,536301.78
2019-09-11,536676.56
2019-09-12,536794.26
2019-09-13,536831.63
2019-09-16,536835.35
2019-09-17,536884.95
2019-09-18,536892.25
2019-09-19,536892.78
2019-09-20,536565.97
2019-09-23,537247.47
2019-09-24,536263.39
2019-09-25,538202.9
2019-09-26,538602.14
2019-09-27,537758.28
2019-09-30,538654.58
2019-10-01,537699.96
2019-10-02,537254.82
2019-10-03,538283.94
2019-10-04,539360.68
2019-10-07,539489.93
2019-10-08,537170.31
2019-10-09,538605.13
2019-10-10,538906.03
2019-10-11,540077.19
2019-10-14,540243.52
2019-10-15,540544.42
2019-10-16,540411.25
2019-10-17,540523.54
2019-10-18,540345.69
