date,equity_$
2019-08-06,505741.75
2019-08-07,507805.82
2019-08-08,510020.96
2019-08-09,509190.94
2019-08-12,507687.09
2019-08-13,510642.66
2019-08-14,508888.9
2019-08-15,509273.33
2019-08-16,510938.22
2019-08-19,512478.55
2019-08-20,512632.39
2019-08-21,513027.94
2019-08-22,513219.1
2019-08-23,512854.77
2019-08-26,513921.93
2019-08-27,514122.56
2019-08-28,514736.65
2019-08-29,515370.67
2019-08-30,515203.69
2019-09-03,513808.02
2019-09-04,516772.55
2019-09-05,517416.16
2019-09-06,517230.02
2019-09-09,517856.76
2019-09-10,518164.83
2019-09-11,518940.68
2019-09-12,519494.06
2019-09-13,519449.88
2019-09-16,519116.44
2019-09-17,520492.07
2019-09-18,520828.4
2019-09-19,521105.26
2019-09-20,521171.24
2019-09-23,521974.41
2019-09-24,521332.58
2019-09-25,522843.8
2019-09-26,523041.73
2019-09-27,522932.21
2019-09-30,524029.99
2019-10-01,523202.42
2019-10-02,522933.99
2019-10-03,523868.67
2019-10-04,524563.68
2019-10-07,525164.13
2019-10-08,521456.95
2019-10-09,524093.65
2019-10-10,524588.57
2019-10-11,526016.39
2019-10-14,526628.68
2019-10-15,527588.29
2019-10-16,527442.45
2019-10-17,527610.45
2019-10-18,527658.64
2019-10-21,528894.53
2019-10-22,528966.3
2019-10-23,528965.23
2019-10-24,529451.77
2019-10-25,529311.49
2019-10-28,530397.87
2019-10-29,530225.75
2019-10-30,530469.35
2019-10-31,530765.92
2019-11-01,530943.21
2019-11-04,532396.97
2019-11-05,532490.7
2019-11-06,532538.48
2019-11-07,532604.71
2019-11-08,532483.48
2019-11-11,532750.81
2019-11-12,533400.67
2019-11-13,533916.14
2019-11-14,533975.97
2019-11-15,533961.33
2019-11-18,533966.82
2019-11-19,534632.61
2019-11-20,534961.31
2019-11-21,535098.37
2019-11-22,535427.5
2019-11-25,536599.82
2019-11-26,536665.75
2019-11-27,536727.0
2019-11-29,536609.07
2019-12-02,534795.11
2019-12-03,533657.16
2019-12-04,531154.2
2019-12-05,529635.22
2019-12-06,533490.91
2019-12-09,532849.26
2019-12-10,533664.24
2019-12-11,534924.08
2019-12-12,535008.23
2019-12-13,534873.22
2019-12-16,535661.58
2019-12-17,536082.27
2019-12-18,536251.92
2019-12-19,536509.26
2019-12-20,536447.14
2019-12-23,537167.03
2019-12-24,537416.83
2019-12-26,537824.48
2019-12-27,537771.73
2019-12-30,536898.78
2019-12-31,538141.53
2020-01-02,539108.59
2020-01-03,538993.18
2020-01-06,537933.43
2020-01-07,539460.94
2020-01-08,539836.07
2020-01-09,540218.42
2020-01-10,540379.54
2020-01-13,541635.47
2020-01-14,541667.7
2020-01-15,541492.86
2020-01-16,541783.63
2020-01-17,541701.32
2020-01-21,540734.42
2020-01-22,541805.3
2020-01-23,542498.97
2020-01-24,542368.14
2020-01-27,536517.09
2020-01-28,541775.54
2020-01-29,538999.15
2020-01-30,537594.74
2020-01-31,528516.23
2020-02-03,529782.17
2020-02-04,530485.99
2020-02-05,530602.48
2020-02-06,530603.93
2020-02-07,530414.22
2020-02-10,531893.87
2020-02-11,532577.93
2020-02-12,532719.72
2020-02-13,532762.48
2020-02-14,532608.08
2020-02-18,532315.12
2020-02-19,534191.57
2020-02-20,534097.16
2020-02-21,532574.87
2020-02-24,525916.4
2020-02-25,521774.86
2020-02-26,525009.11
2020-02-27,505645.25
2020-02-28,517901.02
2020-03-02,520373.39
2020-03-03,519663.37
2020-03-04,521220.9
2020-03-05,521237.73
2020-03-06,520953.05
2020-03-09,511587.46
2020-03-10,521472.68
2020-03-11,516007.52
2020-03-12,484013.07
2020-03-13,514466.75
2020-03-16,485365.75
2020-03-17,506428.57
2020-03-18,489975.02
2020-03-19,501557.78
2020-03-20,499429.18
2020-03-23,502167.98
2020-03-24,506816.78
2020-03-25,507104.66
2020-03-26,507249.14
2020-03-27,506560.46
2020-03-30,510983.6
2020-03-31,512333.07
2020-04-01,511765.72
2020-04-02,514884.31
2020-04-03,514573.86
2020-04-06,520406.66
2020-04-07,521226.52
2020-04-08,522028.94
2020-04-09,521445.72
2020-04-13,524135.56
2020-04-14,527735.47
2020-04-15,528416.49
2020-04-16,529187.53
2020-04-17,528833.62
2020-04-20,528813.72
2020-04-21,525215.74
2020-04-22,531468.9
2020-04-23,532379.96
2020-04-24,533156.93
2020-04-27,534824.12
2020-04-28,534351.93
2020-04-29,536610.93
2020-04-30,536714.05
2020-05-01,535497.51
2020-05-04,537552.16
2020-05-05,538328.55
2020-05-06,538805.22
2020-05-07,538919.94
2020-05-08,538703.4
2020-05-11,539299.16
2020-05-12,538159.05
2020-05-13,538221.87
2020-05-14,540828.85
2020-05-15,539486.56
2020-05-18,541485.87
2020-05-19,541647.48
2020-05-20,542062.93
2020-05-21,542098.03
2020-05-22,541956.59
2020-05-26,541706.95
2020-05-27,541298.35
2020-05-28,541400.06
2020-05-29,543896.92
2020-06-01,544672.07
2020-06-02,545741.53
2020-06-03,545970.99
2020-06-04,546198.36
2020-06-05,546153.02
2020-06-08,545951.34
2020-06-09,547377.87
2020-06-10,547846.88
2020-06-11,545495.91
2020-06-12,546954.02
2020-06-15,548356.24
2020-06-16,548909.82
2020-06-17,549503.34
2020-06-18,549607.76
2020-06-19,549449.9
2020-06-22,551136.32
2020-06-23,551403.95
2020-06-24,551254.23
2020-06-25,551776.13
2020-06-26,551680.18
2020-06-29,552659.98
2020-06-30,553510.09
2020-07-01,553591.34
2020-07-02,553429.67
2020-07-06,555159.88
2020-07-07,555186.5
2020-07-08,555558.74
2020-07-09,555567.49
2020-07-10,555414.82
2020-07-13,551938.28
2020-07-14,554913.54
2020-07-15,554862.16
2020-07-16,553163.24
2020-07-17,553604.38
2020-07-20,555042.4
2020-07-21,555114.04
2020-07-22,555364.83
2020-07-23,555137.93
2020-07-24,555567.58
2020-07-27,557415.14
2020-07-28,557182.29
2020-07-29,557847.75
