date,equity_$
2022-02-07,349253.8
2022-02-08,349091.23
2022-02-09,354995.62
2022-02-10,347719.58
2022-02-11,339370.96
2022-02-14,337623.88
2022-02-15,342174.06
2022-02-16,334609.76
2022-02-17,324763.38
2022-02-18,312884.42
2022-02-22,312966.53
2022-02-23,312553.67
2022-02-24,315830.93
2022-02-25,318147.85
2022-02-28,318750.2
2022-03-01,317754.91
2022-03-02,318580.61
2022-03-03,317477.48
2022-03-04,317551.67
2022-03-07,315496.17
2022-03-08,316759.85
2022-03-09,319279.6
2022-03-10,319337.84
2022-03-11,319335.06
2022-03-14,319904.91
2022-03-15,321321.73
2022-03-16,321986.32
2022-03-17,322013.19
2022-03-18,321543.31
2022-03-21,320422.93
2022-03-22,322557.47
2022-03-23,321742.98
2022-03-24,323547.93
2022-03-25,323044.89
2022-03-28,324184.83
2022-03-29,325753.99
2022-03-30,325396.64
2022-03-31,324761.03
2022-04-01,325061.79
2022-04-04,326522.48
2022-04-05,326020.18
2022-04-06,325045.06
2022-04-07,325713.07
2022-04-08,325598.0
2022-04-11,325674.44
2022-04-12,325845.36
2022-04-13,325239.44
2022-04-14,323184.81
2022-04-18,323435.4
2022-04-19,325330.79
2022-04-20,321649.92
2022-04-21,317328.3
2022-04-22,313618.44
2022-04-25,316067.37
2022-04-26,310679.99
2022-04-27,309271.14
2022-04-28,320886.25
2022-04-29,314972.66
2022-05-02,320117.94
2022-05-03,319855.41
2022-05-04,322591.29
2022-05-05,314444.26
2022-05-06,309145.38
2022-05-09,304737.17
2022-05-10,304668.09
2022-05-11,297504.18
2022-05-12,296237.86
2022-05-13,305202.35
2022-05-16,302951.0
2022-05-17,307627.55
2022-05-18,301995.45
2022-05-19,309220.11
2022-05-20,307636.88
2022-05-23,308567.33
2022-05-24,307644.84
2022-05-25,309087.11
2022-05-26,310266.54
2022-05-27,312276.28
2022-05-31,312505.59
2022-06-01,312118.34
2022-06-02,313457.39
2022-06-03,313194.89
2022-06-06,313437.59
2022-06-07,313786.3
2022-06-08,313226.6
2022-06-09,312526.06
2022-06-10,311580.77
2022-06-13,308221.14
2022-06-14,308923.71
2022-06-15,312567.29
2022-06-16,309750.15
2022-06-17,310155.37
2022-06-21,310837.72
2022-06-22,311183.33
2022-06-23,311855.43
2022-06-24,313773.23
2022-06-27,313629.45
2022-06-28,312247.41
2022-06-29,312190.34
2022-06-30,311843.05
2022-07-01,312265.28
2022-07-05,313767.89
2022-07-06,314020.07
2022-07-07,314857.96
2022-07-08,314837.92
2022-07-11,314447.6
2022-07-12,314955.67
2022-07-13,315162.23
2022-07-14,315215.51
2022-07-15,314854.67
2022-07-18,315272.0
2022-07-19,317674.64
2022-07-20,318508.39
2022-07-21,319009.08
2022-07-22,318311.24
2022-07-25,318516.24
2022-07-26,317782.22
2022-07-27,319522.21
2022-07-28,319433.69
2022-07-29,316105.14
2022-08-01,317437.42
2022-08-02,315864.52
2022-08-03,317062.71
2022-08-04,315398.3
2022-08-05,314863.2
2022-08-08,315011.69
2022-08-09,312433.35
2022-08-10,315363.91
2022-08-11,316190.87
2022-08-12,317683.66
2022-08-15,318400.79
2022-08-16,318430.94
2022-08-17,317865.66
2022-08-18,319290.46
2022-08-19,316790.98
2022-08-22,313946.74
2022-08-23,314371.31
2022-08-24,314908.3
2022-08-25,317796.13
2022-08-26,314483.14
2022-08-29,314120.04
2022-08-30,312644.04
2022-08-31,312944.74
2022-09-01,312694.08
2022-09-02,310838.6
2022-09-06,308326.76
2022-09-07,311077.03
2022-09-08,312158.8
2022-09-09,315337.35
2022-09-12,316303.99
2022-09-13,306234.61
2022-09-14,305892.77
2022-09-15,304185.87
2022-09-16,305826.38
2022-09-19,306587.01
2022-09-20,304950.37
2022-09-21,304325.71
2022-09-22,301769.2
2022-09-23,300506.17
2022-09-26,297057.67
2022-09-27,298646.22
2022-09-28,303238.94
2022-09-29,300256.09
2022-09-30,296592.09
2022-10-03,301421.13
2022-10-04,306269.4
2022-10-05,306745.46
2022-10-06,306267.3
2022-10-07,301013.18
2022-10-10,294927.89
2022-10-11,292825.94
2022-10-12,295408.94
2022-10-13,300259.74
2022-10-14,293618.02
2022-10-17,302159.9
2022-10-18,301518.36
2022-10-19,301732.38
2022-10-20,303326.44
2022-10-21,305372.05
2022-10-24,305658.39
2022-10-25,307952.7
2022-10-26,307865.32
2022-10-27,306700.91
2022-10-28,308857.85
2022-10-31,308081.56
2022-11-01,308132.43
2022-11-02,306294.25
2022-11-03,304632.65
2022-11-04,304154.19
2022-11-07,306644.48
2022-11-08,308865.23
2022-11-09,307871.8
2022-11-10,310454.29
2022-11-11,310634.04
2022-11-14,310638.84
2022-11-15,310650.14
2022-11-16,310650.75
2022-11-17,310652.36
2022-11-18,310130.91
2022-11-21,307125.11
