date,equity_$
2021-12-23,467414.28
2021-12-27,468328.58
2021-12-28,468327.34
2021-12-29,468931.6
2021-12-30,469656.98
2021-12-31,469592.09
2022-01-03,471404.89
2022-01-04,471316.27
2022-01-05,471038.89
2022-01-06,471585.06
2022-01-07,471441.78
2022-01-10,470543.31
2022-01-11,473122.09
2022-01-12,472905.01
2022-01-13,471102.68
2022-01-14,468856.89
2022-01-18,467067.89
2022-01-19,465131.13
2022-01-20,460547.23
2022-01-21,449469.53
2022-01-24,449539.81
2022-01-25,447451.29
2022-01-26,448326.94
2022-01-27,440822.11
2022-01-28,440798.71
2022-01-31,443130.32
2022-02-01,443428.98
2022-02-02,405695.97
2022-02-03,392445.63
2022-02-04,394858.96
2022-02-07,394322.81
2022-02-08,395560.29
2022-02-09,398259.25
2022-02-10,398597.09
2022-02-11,399793.01
2022-02-14,400578.67
2022-02-15,402781.96
2022-02-16,402357.81
2022-02-17,401369.85
2022-02-18,401897.25
2022-02-22,402892.6
2022-02-23,403523.07
2022-02-24,406532.46
2022-02-25,406325.73
2022-02-28,408074.63
2022-03-01,406440.91
2022-03-02,409291.46
2022-03-03,408404.64
2022-03-04,411851.25
2022-03-07,406826.5
2022-03-08,409352.95
2022-03-09,413894.81
2022-03-10,413687.76
2022-03-11,413377.83
2022-03-14,412601.03
2022-03-15,414857.96
2022-03-16,416506.6
2022-03-17,416583.51
2022-03-18,416289.98
2022-03-21,415040.89
2022-03-22,418187.12
2022-03-23,417737.41
2022-03-24,419433.45
2022-03-25,419686.99
2022-03-28,421095.09
2022-03-29,422755.05
2022-03-30,422704.52
2022-03-31,421269.72
2022-04-01,417115.24
2022-04-04,419731.61
2022-04-05,419112.62
2022-04-06,417728.96
2022-04-07,419513.43
2022-04-08,420333.99
2022-04-11,420270.33
2022-04-12,420571.02
2022-04-13,419787.4
2022-04-14,416090.42
2022-04-18,416402.46
2022-04-19,418445.37
2022-04-20,412017.02
2022-04-21,400457.48
2022-04-22,392091.37
2022-04-25,393673.9
2022-04-26,391174.27
2022-04-27,390979.6
2022-04-28,394774.68
2022-04-29,388527.79
2022-05-02,391187.91
