date,equity_$
2019-12-06,547019.25
2019-12-09,546939.99
2019-12-10,546982.9
2019-12-11,547123.81
2019-12-12,547174.73
2019-12-13,547179.42
2019-12-16,547180.18
2019-12-17,547180.19
2019-12-18,547180.19
2019-12-19,547180.19
2019-12-20,547136.07
2019-12-23,547526.22
2019-12-24,547707.37
2019-12-26,548425.74
2019-12-27,548432.16
2019-12-30,548020.25
2019-12-31,548377.6
2020-01-02,549009.69
2020-01-03,548757.35
2020-01-06,549009.43
2020-01-07,548984.64
2020-01-08,549157.33
2020-01-09,549231.85
2020-01-10,549214.06
2020-01-13,549311.27
2020-01-14,549335.66
2020-01-15,549341.75
2020-01-16,549342.0
2020-01-17,549292.95
2020-01-21,548949.08
2020-01-22,549301.47
2020-01-23,549571.21
2020-01-24,548130.84
2020-01-27,542813.96
2020-01-28,546920.98
2020-01-29,546807.28
2020-01-30,547393.45
2020-01-31,541495.49
2020-02-03,545196.5
2020-02-04,549309.67
2020-02-05,550852.14
2020-02-06,551008.68
2020-02-07,550001.43
2020-02-10,550581.21
2020-02-11,551210.64
2020-02-12,551521.65
2020-02-13,551423.85
2020-02-14,551380.55
2020-02-18,551097.01
2020-02-19,551416.84
2020-02-20,551071.34
2020-02-21,550540.39
2020-02-24,542010.54
2020-02-25,531565.72
2020-02-26,531955.96
2020-02-27,508193.46
2020-02-28,506954.54
2020-03-02,527446.9
2020-03-03,513347.16
2020-03-04,532789.71
2020-03-05,516607.81
2020-03-06,506542.02
2020-03-09,461019.01
2020-03-10,485751.98
2020-03-11,458105.57
2020-03-12,406412.15
2020-03-13,441527.97
2020-03-16,383525.11
2020-03-17,406037.94
2020-03-18,385952.67
2020-03-19,390967.91
2020-03-20,376271.79
2020-03-23,376716.8
2020-03-24,386934.62
2020-03-25,388106.01
2020-03-26,393415.92
2020-03-27,391821.89
2020-03-30,395124.0
2020-03-31,395522.05
2020-04-01,393334.5
2020-04-02,395849.27
2020-04-03,395938.46
2020-04-06,400051.56
2020-04-07,400754.37
2020-04-08,401759.25
2020-04-09,402181.68
2020-04-13,402489.78
2020-04-14,402654.97
2020-04-15,402668.13
2020-04-16,402669.65
2020-04-17,402359.39
2020-04-20,401333.01
2020-04-21,396422.68
2020-04-22,401637.94
2020-04-23,402433.97
2020-04-24,405580.25
2020-04-27,407892.98
2020-04-28,407242.81
2020-04-29,411620.64
2020-04-30,412060.02
2020-05-01,409895.98
2020-05-04,411809.24
2020-05-05,413541.62
2020-05-06,414550.5
2020-05-07,416027.56
2020-05-08,417086.36
2020-05-11,417531.34
2020-05-12,417577.9
2020-05-13,417726.15
2020-05-14,417869.71
2020-05-15,417697.92
2020-05-18,421108.26
2020-05-19,420872.79
2020-05-20,422937.28
2020-05-21,422519.56
2020-05-22,423028.95
2020-05-26,423534.31
2020-05-27,424191.72
2020-05-28,424305.44
2020-05-29,425063.7
2020-06-01,425398.96
2020-06-02,425732.8
2020-06-03,425962.87
2020-06-04,425967.41
2020-06-05,426268.89
2020-06-08,426350.8
2020-06-09,426394.28
2020-06-10,426416.53
2020-06-11,426327.96
2020-06-12,426397.94
2020-06-15,426420.98
2020-06-16,426423.8
2020-06-17,426423.84
2020-06-18,426423.84
2020-06-19,426291.59
2020-06-22,427999.81
2020-06-23,429078.35
2020-06-24,426782.81
2020-06-25,428499.8
2020-06-26,425698.13
2020-06-29,428100.4
2020-06-30,430086.22
2020-07-01,430931.15
2020-07-02,431589.72
2020-07-06,432319.46
2020-07-07,432198.34
2020-07-08,432519.59
2020-07-09,432458.36
2020-07-10,432728.43
2020-07-13,432743.01
2020-07-14,432873.14
2020-07-15,432903.46
2020-07-16,432903.81
2020-07-17,432782.48
2020-07-20,435096.66
2020-07-21,434963.56
2020-07-22,435528.37
2020-07-23,433535.3
2020-07-24,432458.19
2020-07-27,434816.38
2020-07-28,433710.6
2020-07-29,435475.66
2020-07-30,435892.7
2020-07-31,436629.99
2020-08-03,437683.87
2020-08-04,438035.42
2020-08-05,438320.5
2020-08-06,438540.27
2020-08-07,438544.04
2020-08-10,438620.81
2020-08-11,438508.73
2020-08-12,438807.43
2020-08-13,438829.37
2020-08-14,438838.6
2020-08-17,438848.29
2020-08-18,438849.19
2020-08-19,438849.31
2020-08-20,438849.32
2020-08-21,438770.51
2020-08-24,439919.65
2020-08-25,440667.89
2020-08-26,441693.0
2020-08-27,441683.91
2020-08-28,442058.05
2020-08-31,442125.56
2020-09-01,442415.07
2020-09-02,442589.59
2020-09-03,441749.32
2020-09-04,441314.98
2020-09-08,434298.36
2020-09-09,440156.63
2020-09-10,437074.69
2020-09-11,435952.24
2020-09-14,440277.45
2020-09-15,442056.67
2020-09-16,441083.72
2020-09-17,438623.32
2020-09-18,433940.32
2020-09-21,433221.11
2020-09-22,435494.56
2020-09-23,431406.13
2020-09-24,432434.83
2020-09-25,435754.87
2020-09-28,438526.74
2020-09-29,438565.8
2020-09-30,439239.41
2020-10-01,440447.94
2020-10-02,439854.08
2020-10-05,441256.25
2020-10-06,440887.53
2020-10-07,441670.01
2020-10-08,441937.36
2020-10-09,442115.57
2020-10-12,442168.49
2020-10-13,442166.81
2020-10-14,442172.6
2020-10-15,442173.2
2020-10-16,442026.45
2020-10-19,440060.53
2020-10-20,440871.3
2020-10-21,440882.96
2020-10-22,441675.46
2020-10-23,442484.04
2020-10-26,440122.13
2020-10-27,441041.12
2020-10-28,432601.37
2020-10-29,436762.77
2020-10-30,432113.49
2020-11-02,434217.67
2020-11-03,439420.43
2020-11-04,445536.67
2020-11-05,447918.55
2020-11-06,448177.27
2020-11-09,447716.03
2020-11-10,446805.17
2020-11-11,448470.69
2020-11-12,448531.89
2020-11-13,449043.06
2020-11-16,449303.55
2020-11-17,449370.92
2020-11-18,449404.9
2020-11-19,449434.0
2020-11-20,449281.95
2020-11-23,450052.36
2020-11-24,452158.07
2020-11-25,452913.49
2020-11-27,453916.35
2020-11-30,453919.71
2020-12-01,455143.2
2020-12-02,455468.38
2020-12-03,455787.32
2020-12-04,456212.88
2020-12-07,456428.01
2020-12-08,456617.99
2020-12-09,456478.76
2020-12-10,456675.57
2020-12-11,456759.78
2020-12-14,456846.42
2020-12-15,456887.1
2020-12-16,456890.57
2020-12-17,456890.65
2020-12-18,456830.36
2020-12-21,456548.2
2020-12-22,457024.46
2020-12-23,457110.64
2020-12-24,457742.88
2020-12-28,458684.88
2020-12-29,458722.64
2020-12-30,459008.31
2020-12-31,459177.46
2021-01-04,458544.84
2021-01-05,459329.48
2021-01-06,458946.64
2021-01-07,459785.54
2021-01-08,459840.95
2021-01-11,459827.62
2021-01-12,459838.98
2021-01-13,459844.84
2021-01-14,459844.91
2021-01-15,459763.76
2021-01-19,461366.19
2021-01-20,462636.07
2021-01-21,462815.88
2021-01-22,462919.46
2021-01-25,463121.39
2021-01-26,463149.06
2021-01-27,462008.47
2021-01-28,462470.37
2021-01-29,460826.2
2021-02-01,462693.18
2021-02-02,463325.05
2021-02-03,463435.56
2021-02-04,463619.8
2021-02-05,463725.73
2021-02-08,463786.62
2021-02-09,463808.08
2021-02-10,463809.84
2021-02-11,463819.05
2021-02-12,463820.96
2021-02-16,463821.18
2021-02-17,463821.19
2021-02-18,463821.19
2021-02-19,463731.76
2021-02-22,460591.69
2021-02-23,460335.43
2021-02-24,462397.36
2021-02-25,454671.32
2021-02-26,455499.69
2021-03-01,462566.31
2021-03-02,459877.52
2021-03-03,452719.16
2021-03-04,446728.72
2021-03-05,452743.77
2021-03-08,443895.66
2021-03-09,456514.14
2021-03-10,456333.28
2021-03-11,462500.84
2021-03-12,461050.86
2021-03-15,463903.07
2021-03-16,465436.92
2021-03-17,466649.18
2021-03-18,459055.95
2021-03-19,460512.07
2021-03-22,462445.88
2021-03-23,461368.02
2021-03-24,459483.88
2021-03-25,460763.17
2021-03-26,463300.03
2021-03-29,462992.34
2021-03-30,463550.33
2021-03-31,465175.63
2021-04-01,466654.42
2021-04-05,467548.3
2021-04-06,467680.28
2021-04-07,467698.87
2021-04-08,468048.24
2021-04-09,468182.95
2021-04-12,468240.91
2021-04-13,468311.64
2021-04-14,468420.93
2021-04-15,468447.1
2021-04-16,468357.99
2021-04-19,467324.41
2021-04-20,465693.69
2021-04-21,467848.12
2021-04-22,466332.34
2021-04-23,468699.42
2021-04-26,469667.33
2021-04-27,469477.33
2021-04-28,469447.52
2021-04-29,470026.19
2021-04-30,469262.74
2021-05-03,469241.61
2021-05-04,466552.11
2021-05-05,466437.27
2021-05-06,468174.93
2021-05-07,469813.26
2021-05-10,465342.24
2021-05-11,465133.24
2021-05-12,456471.78
2021-05-13,460062.08
2021-05-14,467031.77
2021-05-17,465968.62
2021-05-18,464168.58
2021-05-19,464863.03
2021-05-20,470908.22
2021-05-21,470324.73
2021-05-24,472116.52
2021-05-25,472267.29
2021-05-26,472907.99
2021-05-27,473048.96
2021-05-28,473432.09
2021-06-01,473573.05
2021-06-02,473867.29
2021-06-03,473537.77
2021-06-04,474386.49
2021-06-07,474589.51
2021-06-08,474696.64
2021-06-09,474768.77
2021-06-10,474852.94
2021-06-11,474897.72
2021-06-14,474917.79
2021-06-15,474923.27
2021-06-16,474924.38
2021-06-17,474924.87
2021-06-18,474868.17
2021-06-21,476032.21
2021-06-22,476713.19
2021-06-23,476797.44
2021-06-24,477221.13
2021-06-25,477286.47
2021-06-28,477485.04
2021-06-29,477545.05
2021-06-30,477525.03
2021-07-01,477594.12
2021-07-02,477645.97
2021-07-06,477606.11
2021-07-07,477623.72
2021-07-08,477537.03
2021-07-09,477694.11
2021-07-12,477702.18
2021-07-13,477692.98
2021-07-14,477669.42
2021-07-15,477685.54
2021-07-16,477643.5
2021-07-19,475989.14
2021-07-20,478135.02
2021-07-21,479240.3
2021-07-22,479505.13
2021-07-23,480025.26
2021-07-26,480155.44
2021-07-27,479893.29
2021-07-28,480188.38
2021-07-29,480376.32
2021-07-30,480288.17
2021-08-02,480347.34
2021-08-03,480532.96
2021-08-04,480506.95
2021-08-05,480650.42
2021-08-06,480671.93
2021-08-09,480685.83
2021-08-10,480701.85
2021-08-11,480718.08
2021-08-12,480725.73
2021-08-13,480727.5
2021-08-16,480727.72
2021-08-17,480727.09
2021-08-18,480728.5
2021-08-19,480729.72
2021-08-20,480685.83
2021-08-23,482089.24
2021-08-24,482358.0
2021-08-25,482469.9
2021-08-26,482245.51
2021-08-27,482713.11
2021-08-30,482824.62
2021-08-31,482840.41
2021-09-01,482882.74
2021-09-02,482899.02
2021-09-03,482906.63
2021-09-07,482907.49
2021-09-08,482906.8
2021-09-09,482907.69
2021-09-10,482899.18
2021-09-13,482910.34
2021-09-14,482908.58
2021-09-15,482913.6
2021-09-16,482913.62
2021-09-17,482860.52
2021-09-20,478924.58
2021-09-21,479532.83
2021-09-22,481865.13
2021-09-23,483593.02
2021-09-24,483634.8
2021-09-27,483163.05
2021-09-28,476748.45
2021-09-29,476336.39
2021-09-30,474626.71
2021-10-01,477407.34
2021-10-04,469701.23
2021-10-05,475045.98
2021-10-06,476912.22
2021-10-07,480377.93
2021-10-08,479251.76
2021-10-11,476768.46
2021-10-12,475753.66
2021-10-13,479429.6
2021-10-14,484950.14
2021-10-15,485407.32
2021-10-18,486418.07
2021-10-19,487398.28
2021-10-20,487728.8
2021-10-21,488243.42
2021-10-22,488029.18
2021-10-25,488846.12
2021-10-26,489107.07
2021-10-27,489055.08
2021-10-28,489876.16
2021-10-29,490034.87
2021-11-01,490387.01
2021-11-02,490504.81
2021-11-03,490680.01
2021-11-04,490736.24
2021-11-05,490766.18
2021-11-08,490779.56
2021-11-09,490783.97
2021-11-10,490761.79
2021-11-11,490788.51
2021-11-12,490802.66
2021-11-15,490804.98
2021-11-16,490806.25
2021-11-17,490806.79
2021-11-18,490806.84
2021-11-19,490756.02
2021-11-22,489432.33
2021-11-23,488954.74
2021-11-24,489483.99
2021-11-26,483219.04
2021-11-29,487844.12
2021-11-30,483283.45
2021-12-01,476619.15
2021-12-02,482079.26
2021-12-03,474988.41
2021-12-06,480196.14
2021-12-07,489980.84
2021-12-08,491130.35
2021-12-09,487900.55
2021-12-10,490121.69
2021-12-13,484894.56
2021-12-14,480778.22
2021-12-15,489281.29
2021-12-16,480032.15
2021-12-17,477285.34
2021-12-20,476102.04
2021-12-21,479315.96
2021-12-22,480709.1
2021-12-23,481544.27
2021-12-27,482560.38
2021-12-28,482573.94
2021-12-29,482752.91
2021-12-30,482807.81
2021-12-31,482784.11
2022-01-03,483300.99
2022-01-04,483153.81
2022-01-05,481721.72
2022-01-06,482012.94
2022-01-07,481521.77
2022-01-10,481940.07
2022-01-11,483135.77
2022-01-12,483478.12
2022-01-13,482673.78
2022-01-14,483335.77
2022-01-18,481948.33
2022-01-19,481128.39
2022-01-20,479394.46
2022-01-21,469287.87
2022-01-24,470139.63
2022-01-25,467391.4
2022-01-26,467268.72
2022-01-27,465550.09
2022-01-28,470216.19
2022-01-31,473022.59
2022-02-01,473598.7
2022-02-02,473925.35
2022-02-03,472279.3
2022-02-04,473210.37
2022-02-07,473178.89
2022-02-08,473901.55
